element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Si,2,"=""""","=""667.966""","=""""","=""1.30e+06""",D+,"=""103556.16""","=""118522.86""","=""3s2.4f""","=""2F*""","=""5/2""","=""3s2.6d""","=""2D""","=""3/2""",6,4,,"=""T6527c4,LS""","=""""",
Si,2,"=""669.938""","=""669.94""","=""20""","=""4.20e+07""",B,"=""116862.38""","=""131784.9""","=""3s.3p.(3P*).4s""","=""4P*""","=""1/2""","=""3s.3p.(3P*).4p""","=""4D""","=""1/2""",2,2,,"=""T6570""","=""L3541""",
Si,2,"=""""","=""671.697""","=""""","=""2.70e+07""",B,"=""116978.38""","=""131861.93""","=""3s.3p.(3P*).4s""","=""4P*""","=""3/2""","=""3s.3p.(3P*).4p""","=""4D""","=""3/2""",4,4,,"=""T6570""","=""""",
Si,1,"=""672.1853""","=""672.1848""","=""100""","=""3.4e+06""",D,"=""47284.061""","=""62156.816""","=""3s2.3p.4p""","=""1P""","=""1""","=""3s2.3p.6d""","=""1D*""","=""2""",3,5,,"=""T1619CA""","=""L3521""",
Si,3,"=""""","=""674.63""","=""""","=""1.84e+03""",E,"=""230267.7""","=""245086.58""","=""3s.5f""","=""3F*""","=""2""","=""3p.4p""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""674.670""","=""""","=""6.52e+04""",D+,"=""230268.62""","=""245086.58""","=""3s.5f""","=""3F*""","=""3""","=""3p.4p""","=""3D""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""674.763""","=""""","=""7.53e+05""",C,"=""230270.66""","=""245086.58""","=""3s.5f""","=""3F*""","=""4""","=""3p.4p""","=""3D""","=""3""",9,7,,"=""T6298c4,LS""","=""""",
Si,2,"=""675.028""","=""675.034""","=""20w""","=""1.49e+07""",C+,"=""117178.06""","=""131988.05""","=""3s.3p.(3P*).4s""","=""4P*""","=""5/2""","=""3s.3p.(3P*).4p""","=""4D""","=""5/2""",6,6,,"=""T6527c4,LS""","=""L3541""",
Si,2,"=""""","=""675.19""","=""""","=""8.31e+06""",C,"=""116978.38""","=""131784.9""","=""3s.3p.(3P*).4s""","=""4P*""","=""3/2""","=""3s.3p.(3P*).4p""","=""4D""","=""1/2""",4,2,,"=""T6527c4,LS""","=""""",
Si,3,"=""""","=""677.663""","=""""","=""1.77e+07""",C+,"=""201597.73""","=""216350.26""","=""3s.4d""","=""3D""","=""1""","=""3p.3d""","=""3P*""","=""0""",3,1,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""680.503""","=""""","=""4.38e+06""",C+,"=""201597.73""","=""216288.69""","=""3s.4d""","=""3D""","=""1""","=""3p.3d""","=""3P*""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""680.528""","=""""","=""1.31e+07""",B,"=""201598.28""","=""216288.69""","=""3s.4d""","=""3D""","=""2""","=""3p.3d""","=""3P*""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""680.758""","=""""","=""7.47e+06""",C,"=""235951.09""","=""250636.55""","=""3p.3d""","=""1P*""","=""1""","=""3s.7d""","=""1D""","=""2""",3,5,,"=""T6298c4""","=""""",
Si,2,"=""""","=""680.831""","=""""","=""2.44e+06""",D+,"=""117178.06""","=""131861.93""","=""3s.3p.(3P*).4s""","=""4P*""","=""5/2""","=""3s.3p.(3P*).4p""","=""4D""","=""3/2""",6,4,,"=""T6527c4,LS""","=""""",
Si,3,"=""""","=""681.059""","=""""","=""8.88e+06""",C+,"=""234442.18""","=""249121.14""","=""3s.6p""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""681.08""","=""""","=""4.93e+06""",C,"=""234415.07""","=""249093.5""","=""3s.6p""","=""3P*""","=""0""","=""3s.7d""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""681.220""","=""""","=""6.65e+06""",C,"=""234428.40""","=""249103.90""","=""3s.6p""","=""3P*""","=""1""","=""3s.7d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""681.70""","=""""","=""3.69e+06""",D+,"=""234428.40""","=""249093.5""","=""3s.6p""","=""3P*""","=""1""","=""3s.7d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,2,"=""681.845""","=""681.841""","=""30""","=""1.08e+07""",C,"=""103860.74""","=""118522.86""","=""3s2.5p""","=""2P*""","=""1/2""","=""3s2.6d""","=""2D""","=""3/2""",2,4,,"=""T6527c4,LS""","=""L3541""",
Si,3,"=""""","=""681.860""","=""""","=""2.21e+06""",D+,"=""234442.18""","=""249103.90""","=""3s.6p""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""682.34""","=""""","=""2.46e+05""",E,"=""234442.18""","=""249093.5""","=""3s.6p""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,2,"=""""","=""682.980""","=""""","=""1.30e+07""",C+,"=""103885.25""","=""118522.93""","=""3s2.5p""","=""2P*""","=""3/2""","=""3s2.6d""","=""2D""","=""5/2""",4,6,,"=""T6527c4,LS""","=""""",
Si,2,"=""682.982""","=""682.983""","=""50""","=""2.16e+06""",D+,"=""103885.25""","=""118522.86""","=""3s2.5p""","=""2P*""","=""3/2""","=""3s2.6d""","=""2D""","=""3/2""",4,4,,"=""T6527c4,LS""","=""L3541""",
Si,3,"=""683.156""","=""683.155""","=""6w""","=""5.83e+07""",B+,"=""214989.27""","=""229623.19""","=""3s.5p""","=""3P*""","=""2""","=""3s.6s""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""683.407""","=""""","=""3.50e+07""",B,"=""214994.65""","=""229623.19""","=""3s.5p""","=""3P*""","=""1""","=""3s.6s""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""683.444""","=""""","=""1.17e+07""",B,"=""214995.46""","=""229623.19""","=""3s.5p""","=""3P*""","=""0""","=""3s.6s""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""684.82""","=""""","=""8.73e+04""",D+,"=""230267.7""","=""244866.05""","=""3s.5f""","=""3F*""","=""2""","=""3p.4p""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""685.094""","=""""","=""1.71e+05""",D+,"=""201597.73""","=""216190.24""","=""3s.4d""","=""3D""","=""1""","=""3p.3d""","=""3P*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""685.120""","=""""","=""2.57e+06""",C+,"=""201598.28""","=""216190.24""","=""3s.4d""","=""3D""","=""2""","=""3p.3d""","=""3P*""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""685.176""","=""""","=""1.44e+07""",B,"=""201599.48""","=""216190.24""","=""3s.4d""","=""3D""","=""3""","=""3p.3d""","=""3P*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""690.93""","=""""","=""7.63e+05""",C,"=""230267.7""","=""244736.93""","=""3s.5f""","=""3F*""","=""2""","=""3p.4p""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""696.294""","=""""","=""7.33e+05""",C,"=""234415.07""","=""248772.86""","=""3s.6p""","=""3P*""","=""0""","=""3p.4p""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""696.941""","=""""","=""2.20e+06""",C+,"=""234428.40""","=""248772.86""","=""3s.6p""","=""3P*""","=""1""","=""3p.4p""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""697.611""","=""""","=""3.65e+06""",C+,"=""234442.18""","=""248772.86""","=""3s.6p""","=""3P*""","=""2""","=""3p.4p""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,1,"=""697.6523""","=""697.651""","=""80""","=""3.26e+06""",D,"=""48020.074""","=""62349.93""","=""3s2.3p.4p""","=""3D""","=""1""","=""3s2.3p.6d""","=""3F*""","=""2""",3,5,,"=""T6066LS""","=""L3521""",
Si,3,"=""""","=""698.832""","=""""","=""6.24e+06""",C,"=""240549.77""","=""254855.42""","=""3s.6d""","=""1D""","=""2""","=""3s.8f""","=""1F*""","=""3""",5,7,,"=""T6298c4""","=""""",
Si,3,"=""""","=""699.365""","=""""","=""7.23e+06""",C,"=""240262.28""","=""254557.03""","=""3s.6d""","=""3D""","=""1""","=""3s.8f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,1,"=""700.3567""","=""700.3569""","=""180""","=""3.42e+06""",D+,"=""48102.323""","=""62376.820""","=""3s2.3p.4p""","=""3D""","=""2""","=""3s2.3p.6d""","=""3F*""","=""3""",5,7,,"=""T6066LS""","=""L3521""",
Si,3,"=""""","=""700.431""","=""""","=""7.61e+06""",C+,"=""240284.28""","=""254557.26""","=""3s.6d""","=""3D""","=""2""","=""3s.8f""","=""3F*""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""700.443""","=""""","=""1.34e+06""",D+,"=""240284.28""","=""254557.03""","=""3s.6d""","=""3D""","=""2""","=""3s.8f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,1,"=""700.5883""","=""700.588""","=""180""","=""3.83e+06""",D+,"=""48264.292""","=""62534.08""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.6d""","=""3F*""","=""4""",7,9,,"=""T6066LS""","=""L3521""",
Si,1,"=""""","=""701.679""","=""""","=""5.96e+05""",E,"=""48102.323""","=""62349.93""","=""3s2.3p.4p""","=""3D""","=""2""","=""3s2.3p.6d""","=""3F*""","=""2""",5,5,,"=""T6066LS""","=""""",
Si,3,"=""""","=""701.905""","=""""","=""8.51e+06""",C+,"=""240314.63""","=""254557.64""","=""3s.6d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""4""",7,9,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""701.924""","=""""","=""9.49e+05""",D+,"=""240314.63""","=""254557.26""","=""3s.6d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""701.935""","=""""","=""3.75e+04""",E,"=""240314.63""","=""254557.03""","=""3s.6d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""704.748""","=""""","=""2.63e+07""",B,"=""228699.75""","=""242885.30""","=""3p.4s""","=""1P*""","=""1""","=""3p.4p""","=""1P""","=""1""",3,3,,"=""T6298c4""","=""""",
Si,1,"=""""","=""708.3950""","=""""","=""4.13e+05""",E,"=""48264.292""","=""62376.820""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.6d""","=""3F*""","=""3""",7,7,,"=""T6066LS""","=""""",
Si,3,"=""""","=""708.663""","=""""","=""2.34e+06""",D,"=""244871.47""","=""258978.66""","=""3s.7p""","=""1P*""","=""1""","=""3p.4p""","=""1S""","=""0""",3,1,,"=""T6298c4""","=""""",
Si,1,"=""""","=""709.747""","=""""","=""1.62e+04""",E,"=""48264.292""","=""62349.93""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.6d""","=""3F*""","=""2""",7,5,,"=""T6066LS""","=""""",
Si,2,"=""""","=""711.342""","=""""","=""5.38e+06""",E,"=""103860.74""","=""117914.80""","=""3s2.5p""","=""2P*""","=""1/2""","=""3s2.7s""","=""2S""","=""1/2""",2,2,,"=""T6527c4,LS""","=""""",
Si,2,"=""""","=""712.585""","=""""","=""1.07e+07""",D,"=""103885.25""","=""117914.80""","=""3s2.5p""","=""2P*""","=""3/2""","=""3s2.7s""","=""2S""","=""1/2""",4,2,,"=""T6527c4,LS""","=""""",
Si,3,"=""""","=""715.11""","=""""","=""9.84e+05""",D,"=""243868.50""","=""257848.5""","=""3s.6f""","=""1F*""","=""3""","=""3s.9d""","=""1D""","=""2""",7,5,,"=""T6298c4""","=""""",
Si,3,"=""""","=""718.907""","=""""","=""1.87e+07""",C,"=""235951.09""","=""249857.26""","=""3p.3d""","=""1P*""","=""1""","=""3s.8s""","=""1S""","=""0""",3,1,,"=""T6298c4""","=""""",
Si,1,"=""719.358""","=""719.355""","=""65""","=""7.17e+05""",E,"=""49028.294""","=""62925.80""","=""3s2.3p.4p""","=""3P""","=""0""","=""3s2.3p.6d""","=""3D*""","=""1""",1,3,,"=""T6066LS""","=""L3521""",
Si,1,"=""""","=""721.031""","=""""","=""5.35e+05""",E,"=""49060.601""","=""62925.80""","=""3s2.3p.4p""","=""3P""","=""1""","=""3s2.3p.6d""","=""3D*""","=""1""",3,3,,"=""T6066LS""","=""""",
Si,3,"=""""","=""721.183""","=""""","=""4.66e+06""",C+,"=""226400.00""","=""240262.28""","=""3p.4s""","=""3P*""","=""0""","=""3s.6d""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,2,"=""""","=""721.586""","=""""","=""6.20e+00""",B+,"=""65500.47""","=""79355.02""","=""3s2.4s""","=""2S""","=""1/2""","=""3s2.3d""","=""2D""","=""5/2""",2,6,E2,"=""c22""","=""""",
Si,3,"=""""","=""722.438""","=""""","=""3.04e+06""",D,"=""228699.75""","=""242537.95""","=""3p.4s""","=""1P*""","=""1""","=""3s.7s""","=""1S""","=""0""",3,1,,"=""T6298c4""","=""""",
Si,2,"=""""","=""722.447""","=""""","=""6.18e+00""",B+,"=""65500.47""","=""79338.50""","=""3s2.4s""","=""2S""","=""1/2""","=""3s2.3d""","=""2D""","=""3/2""",2,4,E2,"=""c22""","=""""",
Si,3,"=""""","=""726.710""","=""""","=""6.17e+06""",B,"=""226527.42""","=""240284.28""","=""3p.4s""","=""3P*""","=""1""","=""3s.6d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,1,"=""""","=""727.203""","=""""","=""1.25e+06""",D,"=""49188.617""","=""62936.14""","=""3s2.3p.4p""","=""3P""","=""2""","=""3s2.3p.6d""","=""3D*""","=""3""",5,7,,"=""T6066LS""","=""""",
Si,3,"=""""","=""727.621""","=""""","=""9.37e+04""",D+,"=""234428.40""","=""248168.04""","=""3s.6p""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,1,"=""""","=""727.751""","=""""","=""3.46e+04""",E,"=""49188.617""","=""62925.80""","=""3s2.3p.4p""","=""3P""","=""2""","=""3s2.3p.6d""","=""3D*""","=""1""",5,3,,"=""T6066LS""","=""""",
Si,3,"=""""","=""727.874""","=""""","=""3.41e+06""",C+,"=""226527.42""","=""240262.28""","=""3p.4s""","=""3P*""","=""1""","=""3s.6d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""728.351""","=""""","=""2.81e+05""",C,"=""234442.18""","=""248168.04""","=""3s.6p""","=""3P*""","=""2""","=""3p.4p""","=""3P""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,1,"=""""","=""728.960""","=""""","=""9.33e+05""",E,"=""49060.601""","=""62774.99""","=""3s2.3p.4p""","=""3P""","=""1""","=""3s2.3p.6d""","=""3D*""","=""2""",3,5,,"=""T6066LS""","=""""",
Si,1,"=""""","=""735.829""","=""""","=""3.02e+05""",E,"=""49188.617""","=""62774.99""","=""3s2.3p.4p""","=""3P""","=""2""","=""3s2.3p.6d""","=""3D*""","=""2""",5,5,,"=""T6066LS""","=""""",
Si,3,"=""""","=""736.907""","=""""","=""3.43e+04""",D,"=""230302.01""","=""243868.50""","=""3s.5g""","=""1G""","=""4""","=""3s.6f""","=""1F*""","=""3""",9,7,,"=""T6298c4""","=""""",
Si,3,"=""""","=""737.927""","=""""","=""8.74e+05""",C,"=""234387.64""","=""247935.39""","=""3s.6p""","=""1P*""","=""1""","=""3p.4p""","=""1D""","=""2""",3,5,,"=""T6298c4""","=""""",
Si,3,"=""""","=""738.424""","=""""","=""1.20e+05""",D+,"=""234415.07""","=""247953.69""","=""3s.6p""","=""3P*""","=""0""","=""3p.4p""","=""3P""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""739.152""","=""""","=""8.97e+04""",D,"=""234428.40""","=""247953.69""","=""3s.6p""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""739.906""","=""""","=""1.49e+05""",D+,"=""234442.18""","=""247953.69""","=""3s.6p""","=""3P*""","=""2""","=""3p.4p""","=""3P""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""740.847""","=""""","=""7.76e+06""",B,"=""226820.28""","=""240314.63""","=""3p.4s""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""742.517""","=""""","=""1.92e+06""",C+,"=""226820.28""","=""240284.28""","=""3p.4s""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""743.662""","=""""","=""3.52e+05""",D+,"=""234428.40""","=""247871.66""","=""3s.6p""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""0""",3,1,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""743.732""","=""""","=""2.13e+05""",D+,"=""226820.28""","=""240262.28""","=""3p.4s""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""744.233""","=""""","=""1.60e+07""",B,"=""216190.24""","=""229623.19""","=""3p.3d""","=""3P*""","=""2""","=""3s.6s""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""746.189""","=""746.190""","=""5w""","=""4.99e+07""",B,"=""201597.73""","=""214995.46""","=""3s.4d""","=""3D""","=""1""","=""3s.5p""","=""3P*""","=""0""",3,1,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""746.235""","=""""","=""1.25e+07""",B,"=""201597.73""","=""214994.65""","=""3s.4d""","=""3D""","=""1""","=""3s.5p""","=""3P*""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""746.262""","=""746.265""","=""8w""","=""3.75e+07""",B+,"=""201598.28""","=""214994.65""","=""3s.4d""","=""3D""","=""2""","=""3s.5p""","=""3P*""","=""1""",5,3,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""746.535""","=""""","=""4.99e+05""",C,"=""201597.73""","=""214989.27""","=""3s.4d""","=""3D""","=""1""","=""3s.5p""","=""3P*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""746.565""","=""""","=""7.49e+06""",B,"=""201598.28""","=""214989.27""","=""3s.4d""","=""3D""","=""2""","=""3s.5p""","=""3P*""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""746.632""","=""746.632""","=""9w""","=""4.19e+07""",B+,"=""201599.48""","=""214989.27""","=""3s.4d""","=""3D""","=""3""","=""3s.5p""","=""3P*""","=""2""",7,5,,"=""T6298c4,LS""","=""L4833""",
Si,3,"=""""","=""749.728""","=""""","=""9.39e+06""",B,"=""216288.69""","=""229623.19""","=""3p.3d""","=""3P*""","=""1""","=""3s.6s""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""753.206""","=""""","=""3.09e+06""",C+,"=""216350.26""","=""229623.19""","=""3p.3d""","=""3P*""","=""0""","=""3s.6s""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""755.091""","=""""","=""8.19e-07""",E,"=""129708.45""","=""142948.25""","=""3p2""","=""3P""","=""0""","=""3s.3d""","=""3D""","=""1""",1,3,M1,"=""c44""","=""""",
Si,3,"=""""","=""755.228""","=""""","=""2.16e-03""",C+,"=""129708.45""","=""142945.84""","=""3p2""","=""3P""","=""0""","=""3s.3d""","=""3D""","=""2""",1,5,E2,"=""c44""","=""""",
Si,3,"=""761.236""","=""761.236""","=""12w""","=""9.94e+07""",B+,"=""214532.17""","=""227665.09""","=""3s.5p""","=""1P*""","=""1""","=""3s.5d""","=""1D""","=""2""",3,5,,"=""T6298c4""","=""L4833""",
Si,3,"=""""","=""762.783""","=""""","=""2.38e-06""",E,"=""129841.97""","=""142948.25""","=""3p2""","=""3P""","=""1""","=""3s.3d""","=""3D""","=""1""",3,3,M1,"=""c44""","=""""",
Si,3,"=""""","=""762.783""","=""""","=""4.46e-03""",C+,"=""129841.97""","=""142948.25""","=""3p2""","=""3P""","=""1""","=""3s.3d""","=""3D""","=""1""",3,3,E2,"=""c44""","=""""",
Si,3,"=""""","=""762.923""","=""""","=""1.02e-07""",E,"=""129841.97""","=""142945.84""","=""3p2""","=""3P""","=""1""","=""3s.3d""","=""3D""","=""2""",3,5,M1,"=""c44""","=""""",
Si,3,"=""""","=""762.923""","=""""","=""4.80e-04""",C+,"=""129841.97""","=""142945.84""","=""3p2""","=""3P""","=""1""","=""3s.3d""","=""3D""","=""2""",3,5,E2,"=""c44""","=""""",
Si,3,"=""""","=""763.046""","=""""","=""2.14e-03""",C+,"=""129841.97""","=""142943.74""","=""3p2""","=""3P""","=""1""","=""3s.3d""","=""3D""","=""3""",3,7,E2,"=""c44""","=""""",
Si,3,"=""""","=""763.47""","=""""","=""4.01e+05""",E,"=""244736.93""","=""257831.4""","=""3p.4p""","=""3D""","=""1""","=""3s.9f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Si,1,"=""768.0267""","=""768.0266""","=""100""","=""4.62e+06""",C+,"=""47284.061""","=""60300.860""","=""3s2.3p.4p""","=""1P""","=""1""","=""3s2.3p.5d""","=""1D*""","=""2""",3,5,,"=""T2301""","=""L3521""",
Si,3,"=""""","=""771.07""","=""""","=""7.23e+04""",E,"=""244866.05""","=""257831.4""","=""3p.4p""","=""3D""","=""2""","=""3s.9f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""771.07""","=""""","=""4.12e+05""",E,"=""244866.05""","=""257831.4""","=""3p.4p""","=""3D""","=""2""","=""3s.9f""","=""3F*""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Si,2,"=""""","=""771.770""","=""""","=""2.10e+04""",E,"=""101023.05""","=""113976.72""","=""3s2.4d""","=""2D""","=""3/2""","=""3s2.6p""","=""2P*""","=""3/2""",4,4,,"=""T7166""","=""""",
Si,2,"=""""","=""771.847""","=""""","=""1.89e+05""",D+,"=""101024.35""","=""113976.72""","=""3s2.4d""","=""2D""","=""5/2""","=""3s2.6p""","=""2P*""","=""3/2""",6,4,,"=""T7166""","=""""",
Si,2,"=""""","=""772.643""","=""""","=""6.75e+04""",E,"=""101023.05""","=""113962.08""","=""3s2.4d""","=""2D""","=""3/2""","=""3s2.6p""","=""2P*""","=""1/2""",4,2,,"=""T6527c4,LS""","=""""",
Si,1,"=""774.271""","=""774.272""","=""40""","=""5.34e+06""",C,"=""50054.80""","=""62966.61""","=""3s2.3p.3d""","=""3F*""","=""4""","=""3s2.3p.(2P*<3/2>).6f""","=""2[9/2]""","=""5""",9,11,,"=""T6066LS'""","=""L3521""",
Si,3,"=""""","=""778.133""","=""""","=""1.60e-06""",E,"=""130100.52""","=""142948.25""","=""3p2""","=""3P""","=""2""","=""3s.3d""","=""3D""","=""1""",5,3,M1,"=""c44""","=""""",
Si,3,"=""""","=""778.133""","=""""","=""1.36e-03""",C+,"=""130100.52""","=""142948.25""","=""3p2""","=""3P""","=""2""","=""3s.3d""","=""3D""","=""1""",5,3,E2,"=""c44""","=""""",
Si,3,"=""""","=""778.279""","=""""","=""2.35e-06""",E,"=""130100.52""","=""142945.84""","=""3p2""","=""3P""","=""2""","=""3s.3d""","=""3D""","=""2""",5,5,M1,"=""c44""","=""""",
Si,3,"=""""","=""778.279""","=""""","=""3.21e-03""",C+,"=""130100.52""","=""142945.84""","=""3p2""","=""3P""","=""2""","=""3s.3d""","=""3D""","=""2""",5,5,E2,"=""c44""","=""""",
Si,3,"=""""","=""778.407""","=""""","=""2.21e-06""",D,"=""130100.52""","=""142943.74""","=""3p2""","=""3P""","=""2""","=""3s.3d""","=""3D""","=""3""",5,7,M1,"=""c44""","=""""",
Si,3,"=""""","=""778.407""","=""""","=""3.73e-03""",B,"=""130100.52""","=""142943.74""","=""3p2""","=""3P""","=""2""","=""3s.3d""","=""3D""","=""3""",5,7,E2,"=""c44""","=""""",
Si,3,"=""""","=""784.42""","=""""","=""1.94e+03""",E,"=""245086.58""","=""257831.4""","=""3p.4p""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""784.42""","=""""","=""4.91e+04""",E,"=""245086.58""","=""257831.4""","=""3p.4p""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Si,3,"=""""","=""784.42""","=""""","=""4.40e+05""",D,"=""245086.58""","=""257831.4""","=""3p.4p""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""4""",7,9,,"=""T6298c4,LS""","=""""",
Si,2,"=""784.880""","=""784.882""","=""400""","=""3.73e+07""",B,"=""101023.05""","=""113760.32""","=""3s2.4d""","=""2D""","=""3/2""","=""3s2.5f""","=""2F*""","=""5/2""",4,6,,"=""T6527c4,LS""","=""L3541""",
Si,2,"=""""","=""784.962""","=""""","=""2.66e+06""",C,"=""101024.35""","=""113760.32""","=""3s2.4d""","=""2D""","=""5/2""","=""3s2.5f""","=""2F*""","=""5/2""",6,6,,"=""T6527c4,LS""","=""""",
Si,2,"=""784.972""","=""784.972""","=""500""","=""3.99e+07""",B,"=""101024.35""","=""113760.15""","=""3s2.4d""","=""2D""","=""5/2""","=""3s2.5f""","=""2F*""","=""7/2""",6,8,,"=""T6527c4,LS""","=""L3541""",
Si,2,"=""""","=""791.152""","=""""","=""2.41e+05""",E,"=""113760.15""","=""126396.47""","=""3s2.5f""","=""2F*""","=""7/2""","=""3s2.9g""","=""2G""","=""7/2""",8,8,,"=""T6527c4,LS""","=""""",
Si,2,"=""""","=""791.152""","=""""","=""3.85e+06""",D,"=""113760.15""","=""126396.47""","=""3s2.5f""","=""2F*""","=""7/2""","=""3s2.9g""","=""2G""","=""9/2""",8,10,,"=""T6527c4,LS""","=""""",
Si,2,"=""""","=""791.163""","=""""","=""3.37e+06""",E,"=""113760.32""","=""126396.47""","=""3s2.5f""","=""2F*""","=""5/2""","=""3s2.9g""","=""2G""","=""7/2""",6,8,,"=""T6527c4,LS""","=""""",
Si,1,"=""791.8386""","=""791.8384""","=""90""","=""5.22e+06""",C+,"=""48020.074""","=""60645.441""","=""3s2.3p.4p""","=""3D""","=""1""","=""3s2.3p.5d""","=""3F*""","=""2""",3,5,,"=""T2301""","=""L3521""",
Si,1,"=""""","=""792.585""","=""""","=""2.08e+06""",D,"=""50189.389""","=""62802.86""","=""3s2.3p.4p""","=""1D""","=""2""","=""3s2.3p.6d""","=""1F*""","=""3""",5,7,,"=""T6066""","=""""",
