element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Al,2,"=""""","=""649.313""","=""""","=""2.16e+03""",E,"=""123418.48""","=""138815.12""","=""3s.4f""","=""3F*""","=""2""","=""3s.6d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""649.323""","=""""","=""1.07e+05""",C,"=""123418.48""","=""138814.87""","=""3s.4f""","=""3F*""","=""2""","=""3s.6d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""649.323""","=""""","=""9.59e+05""",C+,"=""123418.48""","=""138814.87""","=""3s.4f""","=""3F*""","=""2""","=""3s.6d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""649.396""","=""""","=""7.64e+04""",C,"=""123420.45""","=""138815.12""","=""3s.4f""","=""3F*""","=""3""","=""3s.6d""","=""3D""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""649.407""","=""""","=""8.52e+05""",C+,"=""123420.45""","=""138814.87""","=""3s.4f""","=""3F*""","=""3""","=""3s.6d""","=""3D""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""649.545""","=""649.519""","=""""","=""8.80e+05""",C+,"=""123423.36""","=""138815.12""","=""3s.4f""","=""3F*""","=""4""","=""3s.6d""","=""3D""","=""3""",9,7,,"=""T6298c4,LS""","=""L3471""",
Al,2,"=""660.964""","=""660.981""","=""""","=""2.20e+06""",C+,"=""124794.13""","=""139918.98""","=""3s.4d""","=""1D""","=""2""","=""3s.7p""","=""1P*""","=""1""",5,3,,"=""T6533""","=""L3515""",
Al,1,"=""669.6015""","=""669.6018""","=""13""","=""1.00e+06""",C+,"=""25347.756""","=""40277.883""","=""3s2.4s""","=""2S""","=""1/2""","=""3s2.5p""","=""2P*""","=""3/2""",2,4,,"=""u36,LS""","=""L4737""",
Al,2,"=""669.639""","=""669.64302""","=""2""","=""2.74e+05""",C+,"=""120092.919""","=""135022.127""","=""3s.5s""","=""3S""","=""1""","=""3s.6p""","=""3P*""","=""2""",3,5,,"=""T6298c4,LS""","=""L3471""",
Al,1,"=""669.8673""","=""669.8667""","=""11""","=""1.00e+06""",C+,"=""25347.756""","=""40271.978""","=""3s2.4s""","=""2S""","=""1/2""","=""3s2.5p""","=""2P*""","=""1/2""",2,2,,"=""u36,LS""","=""L4737""",
Al,2,"=""669.946""","=""669.93138""","=""1""","=""2.73e+05""",C,"=""120092.919""","=""135015.701""","=""3s.5s""","=""3S""","=""1""","=""3s.6p""","=""3P*""","=""1""",3,3,,"=""T6298c4,LS""","=""L3471""",
Al,2,"=""""","=""670.08477""","=""""","=""2.74e+05""",C,"=""120092.919""","=""135012.285""","=""3s.5s""","=""3S""","=""1""","=""3s.6p""","=""3P*""","=""0""",3,1,,"=""T6298c4,LS""","=""""",
Al,2,"=""681.669""","=""681.689""","=""10""","=""1.20e+07""",B,"=""105427.52""","=""120092.919""","=""3s.4p""","=""3P*""","=""0""","=""3s.5s""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""682.348""","=""682.339""","=""50""","=""3.59e+07""",B+,"=""105441.50""","=""120092.919""","=""3s.4p""","=""3P*""","=""1""","=""3s.5s""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""683.714""","=""683.713""","=""80""","=""5.94e+07""",B+,"=""105470.93""","=""120092.919""","=""3s.4p""","=""3P*""","=""2""","=""3s.5s""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""L3515""",
Al,1,"=""""","=""690.5638""","=""""","=""1.08e+06""",D,"=""32435.453""","=""[46912.38]""","=""3s2.3d""","=""2D""","=""3/2""","=""3s2.9f""","=""2F*""","=""5/2""",4,6,,"=""u36,LS""","=""""",
Al,1,"=""""","=""690.6279""","=""""","=""7.69e+04""",E,"=""32436.796""","=""[46912.38]""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.9f""","=""2F*""","=""5/2""",6,6,,"=""u36,LS""","=""""",
Al,1,"=""690.64""","=""690.6279""","=""3""","=""1.15e+06""",C,"=""32436.796""","=""[46912.38]""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.9f""","=""2F*""","=""7/2""",6,8,,"=""u36,LS""","=""L7415""",
Al,2,"=""691.793""","=""691.793""","=""10""","=""9.90e+06""",B+,"=""124794.13""","=""139245.343""","=""3s.4d""","=""1D""","=""2""","=""3s.6f""","=""1F*""","=""3""",5,7,,"=""T6533""","=""L3515""",
Al,2,"=""691.996""","=""692.034""","=""1""","=""1.00e+08""",A,"=""106920.56""","=""121366.725""","=""3s.4p""","=""1P*""","=""1""","=""3s.5s""","=""1S""","=""0""",3,1,,"=""T6533""","=""L3471""",
Al,3,"=""""","=""701.651""","=""""","=""7.72e+06""",A,"=""195621.72""","=""209869.89""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.8s""","=""2S""","=""1/2""",2,2,,"=""c32""","=""""",
Al,2,"=""""","=""702.464""","=""""","=""2.15e+05""",C+,"=""111637.33""","=""125869.015""","=""3p2""","=""1S""","=""0""","=""3s.5p""","=""1P*""","=""1""",1,3,,"=""T6533""","=""""",
Al,3,"=""""","=""702.638""","=""""","=""1.54e+07""",A+,"=""195641.74""","=""209869.89""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.8s""","=""2S""","=""1/2""",4,2,,"=""c32""","=""""",
Al,2,"=""704.206""","=""704.208""","=""100""","=""5.78e+07""",A+,"=""91274.50""","=""105470.93""","=""3s.4s""","=""3S""","=""1""","=""3s.4p""","=""3P*""","=""2""",3,5,,"=""c47""","=""L3515""",
Al,2,"=""705.660""","=""705.671""","=""50""","=""5.74e+07""",A,"=""91274.50""","=""105441.50""","=""3s.4s""","=""3S""","=""1""","=""3s.4p""","=""3P*""","=""1""",3,3,,"=""c47""","=""L3515""",
Al,2,"=""706.364""","=""706.368""","=""10""","=""5.73e+07""",A,"=""91274.50""","=""105427.52""","=""3s.4s""","=""3S""","=""1""","=""3s.4p""","=""3P*""","=""0""",3,1,,"=""c47""","=""L3515""",
Al,1,"=""708.3968""","=""708.3969""","=""5""","=""1.54e+06""",C+,"=""32435.453""","=""46547.942""","=""3s2.3d""","=""2D""","=""3/2""","=""3s2.8f""","=""2F*""","=""5/2""",4,6,,"=""u36,LS""","=""L4737""",
Al,1,"=""""","=""708.4643""","=""""","=""1.10e+05""",E,"=""32436.796""","=""46547.942""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.8f""","=""2F*""","=""5/2""",6,6,,"=""u36,LS""","=""""",
Al,1,"=""708.4644""","=""708.4643""","=""6""","=""1.65e+06""",C+,"=""32436.796""","=""46547.942""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.8f""","=""2F*""","=""7/2""",6,8,,"=""u36,LS""","=""L4737""",
Al,2,"=""""","=""713.289""","=""""","=""2.59e+06""",C,"=""133437.71""","=""147453.4""","=""3s.5f""","=""3F*""","=""2""","=""3s.10g""","=""3G""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""713.563""","=""""","=""2.27e+05""",E,"=""133443.08""","=""147453.4""","=""3s.5f""","=""3F*""","=""3""","=""3s.10g""","=""3G""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""713.563""","=""""","=""2.64e+06""",C,"=""133443.08""","=""147453.4""","=""3s.5f""","=""3F*""","=""3""","=""3s.10g""","=""3G""","=""4""",7,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""713.919""","=""""","=""3.45e+03""",E,"=""133450.07""","=""147453.4""","=""3s.5f""","=""3F*""","=""4""","=""3s.10g""","=""3G""","=""3""",9,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""713.919""","=""""","=""1.75e+05""",E,"=""133450.07""","=""147453.4""","=""3s.5f""","=""3F*""","=""4""","=""3s.10g""","=""3G""","=""4""",9,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""713.919""","=""""","=""2.81e+06""",C,"=""133450.07""","=""147453.4""","=""3s.5f""","=""3F*""","=""4""","=""3s.10g""","=""3G""","=""5""",9,11,,"=""T6298c4,LS""","=""""",
Al,3,"=""""","=""719.043""","=""""","=""3.40e+04""",B+,"=""191484.23""","=""205387.77""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""3/2""",2,4,,"=""c32""","=""""",
Al,3,"=""""","=""719.666""","=""""","=""4.38e+04""",B+,"=""191484.23""","=""205375.74""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""1/2""",2,2,,"=""c32""","=""""",
Al,2,"=""""","=""725.931""","=""""","=""2.68e+06""",C,"=""133681.78""","=""147453.4""","=""3s.5f""","=""1F*""","=""3""","=""3s.10g""","=""1G""","=""4""",7,9,,"=""T6298c4""","=""""",
Al,2,"=""""","=""727.283""","=""""","=""1.50e+05""",C,"=""132215.517""","=""145961.54""","=""3s.6s""","=""3S""","=""1""","=""3p.4s""","=""3P*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""730.815""","=""""","=""2.56e+06""",C,"=""132822.89""","=""146502.47""","=""3s.5d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""4""",7,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""730.890""","=""""","=""2.27e+06""",C,"=""132822.80""","=""146500.99""","=""3s.5d""","=""3D""","=""2""","=""3s.9f""","=""3F*""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""730.894""","=""""","=""2.85e+05""",E,"=""132822.89""","=""146500.99""","=""3s.5d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""730.948""","=""""","=""3.99e+05""",E,"=""132822.80""","=""146499.90""","=""3s.5d""","=""3D""","=""2""","=""3s.9f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""730.953""","=""""","=""1.12e+04""",E,"=""132822.89""","=""146499.90""","=""3s.5d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""730.956""","=""""","=""2.15e+06""",C,"=""132822.95""","=""146499.90""","=""3s.5d""","=""3D""","=""1""","=""3s.9f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Al,1,"=""""","=""732.7472""","=""""","=""3.66e+05""",D,"=""32949.807""","=""46593.32""","=""3s2.4p""","=""2P*""","=""1/2""","=""3s2.8d""","=""2D""","=""3/2""",2,4,,"=""u36,LS""","=""""",
Al,1,"=""""","=""733.5645""","=""""","=""4.37e+05""",C,"=""32965.639""","=""46593.95""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.8d""","=""2D""","=""5/2""",4,6,,"=""u36,LS""","=""""",
Al,1,"=""""","=""733.5985""","=""""","=""7.28e+04""",E,"=""32965.639""","=""46593.32""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.8d""","=""2D""","=""3/2""",4,4,,"=""u36,LS""","=""""",
Al,2,"=""""","=""734.056""","=""""","=""1.46e+05""",C,"=""132215.517""","=""145834.70""","=""3s.6s""","=""3S""","=""1""","=""3p.4s""","=""3P*""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Al,1,"=""736.1568""","=""736.1568""","=""8""","=""2.32e+06""",C+,"=""32435.453""","=""46015.774""","=""3s2.3d""","=""2D""","=""3/2""","=""3s2.7f""","=""2F*""","=""5/2""",4,6,,"=""u36,LS""","=""L4737""",
Al,1,"=""""","=""736.2296""","=""""","=""1.66e+05""",D,"=""32436.796""","=""46015.774""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.7f""","=""2F*""","=""5/2""",6,6,,"=""u36,LS""","=""""",
Al,1,"=""736.2297""","=""736.2296""","=""9""","=""2.49e+06""",C+,"=""32436.796""","=""46015.774""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.7f""","=""2F*""","=""7/2""",6,8,,"=""u36,LS""","=""L4737""",
Al,2,"=""""","=""737.226""","=""""","=""1.44e+05""",D,"=""132215.517""","=""145776.15""","=""3s.6s""","=""3S""","=""1""","=""3p.4s""","=""3P*""","=""0""",3,1,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""737.659""","=""""","=""4.80e+05""",C+,"=""121366.725""","=""134919.40""","=""3s.5s""","=""1S""","=""0""","=""3s.6p""","=""1P*""","=""1""",1,3,,"=""T6533""","=""""",
Al,2,"=""""","=""738.424""","=""""","=""1.06e+06""",C+,"=""121483.50""","=""135022.127""","=""3s.4d""","=""3D""","=""3""","=""3s.6p""","=""3P*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""738.447""","=""""","=""1.88e+05""",C+,"=""121483.92""","=""135022.127""","=""3s.4d""","=""3D""","=""2""","=""3s.6p""","=""3P*""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""738.46495""","=""""","=""1.25e+04""",D,"=""121484.252""","=""135022.127""","=""3s.4d""","=""3D""","=""1""","=""3s.6p""","=""3P*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""738.798""","=""""","=""9.40e+05""",C+,"=""121483.92""","=""135015.701""","=""3s.4d""","=""3D""","=""2""","=""3s.6p""","=""3P*""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""738.81564""","=""""","=""3.14e+05""",C+,"=""121484.252""","=""135015.701""","=""3s.4d""","=""3D""","=""1""","=""3s.6p""","=""3P*""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""739.00220""","=""""","=""1.25e+06""",C+,"=""121484.252""","=""135012.285""","=""3s.4d""","=""3D""","=""1""","=""3s.6p""","=""3P*""","=""0""",3,1,,"=""T6298c4,LS""","=""""",
Al,2,"=""744.942""","=""744.944""","=""50""","=""1.16e+07""",A,"=""125869.015""","=""139289.15""","=""3s.5p""","=""1P*""","=""1""","=""3s.6d""","=""1D""","=""2""",3,5,,"=""T6533""","=""L3515""",
Al,2,"=""747.141""","=""747.141""","=""90""","=""5.57e+07""",B+,"=""110089.83""","=""123470.5""","=""3s.3d""","=""1D""","=""2""","=""3s.4f""","=""1F*""","=""3""",5,7,,"=""T6298c4""","=""L3515""",
Al,3,"=""""","=""753.934""","=""""","=""3.63e+06""",A,"=""195621.72""","=""208881.83""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.7d""","=""2D""","=""3/2""",2,4,,"=""c32""","=""""",
Al,3,"=""""","=""755.074""","=""""","=""7.10e+05""",A,"=""195641.74""","=""208881.83""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""3/2""",4,4,,"=""c32""","=""""",
Al,3,"=""""","=""755.074""","=""""","=""4.26e+06""",A+,"=""195641.74""","=""208881.83""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""5/2""",4,6,,"=""c32""","=""""",
Al,1,"=""760.6159""","=""760.6162""","=""5""","=""4.36e+05""",D,"=""32949.807""","=""46093.424""","=""3s2.4p""","=""2P*""","=""1/2""","=""3s2.7d""","=""2D""","=""3/2""",2,4,,"=""u36,LS""","=""L4737""",
Al,2,"=""""","=""760.899""","=""""","=""3.09e+04""",D,"=""132822.80""","=""145961.54""","=""3s.5d""","=""3D""","=""2""","=""3p.4s""","=""3P*""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""760.904""","=""""","=""1.72e+05""",C+,"=""132822.89""","=""145961.54""","=""3s.5d""","=""3D""","=""3""","=""3p.4s""","=""3P*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""760.907""","=""""","=""2.05e+03""",E,"=""132822.95""","=""145961.54""","=""3s.5d""","=""3D""","=""1""","=""3p.4s""","=""3P*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Al,1,"=""761.4820""","=""761.4820""","=""7""","=""5.20e+05""",C,"=""32965.639""","=""46094.312""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.7d""","=""2D""","=""5/2""",4,6,,"=""u36,LS""","=""L4737""",
Al,1,"=""761.5339""","=""761.5335""","=""1""","=""8.68e+04""",E,"=""32965.639""","=""46093.424""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.7d""","=""2D""","=""3/2""",4,4,,"=""u36,LS""","=""L4737""",
Al,2,"=""762.448""","=""762.466""","=""5""","=""4.59e+06""",B,"=""125703.14""","=""138814.87""","=""3s.5p""","=""3P*""","=""0""","=""3s.6d""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""762.785""","=""762.797""","=""10""","=""6.20e+06""",B,"=""125708.828""","=""138814.87""","=""3s.5p""","=""3P*""","=""1""","=""3s.6d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""""","=""762.797""","=""""","=""3.45e+06""",C+,"=""125708.828""","=""138814.87""","=""3s.5p""","=""3P*""","=""1""","=""3s.6d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Al,3,"=""""","=""763.522""","=""""","=""3.55e+06""",A+,"=""188877.57""","=""201971.16""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""5/2""",6,6,,"=""c32""","=""""",
Al,2,"=""763.533""","=""763.532""","=""20""","=""8.25e+06""",B+,"=""125721.703""","=""138815.12""","=""3s.5p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""L3515""",
Al,3,"=""763.537""","=""763.522""","=""7d*""","=""5.33e+07""",A+,"=""188877.57""","=""201971.16""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""7/2""",6,8,,"=""c32""","=""L277""",
Al,3,"=""763.537""","=""763.560""","=""7d*""","=""4.97e+07""",A+,"=""188878.22""","=""201971.16""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.6f""","=""2F*""","=""5/2""",4,6,,"=""c32""","=""L277""",
Al,2,"=""""","=""763.547""","=""""","=""2.29e+05""",C,"=""125721.703""","=""138814.87""","=""3s.5p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""763.547""","=""""","=""2.06e+06""",C+,"=""125721.703""","=""138814.87""","=""3s.5p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,3,"=""766.0259""","=""766.026""","=""6""","=""3.80e+07""",A+,"=""178433.43""","=""191484.23""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.6s""","=""2S""","=""1/2""",2,2,,"=""c32""","=""L277""",
Al,3,"=""768.1971""","=""768.197""","=""7""","=""7.60e+07""",A+,"=""178470.32""","=""191484.23""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.6s""","=""2S""","=""1/2""",4,2,,"=""c32""","=""L277""",
Al,2,"=""""","=""768.316""","=""""","=""1.50e+05""",C,"=""132822.80""","=""145834.70""","=""3s.5d""","=""3D""","=""2""","=""3p.4s""","=""3P*""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""768.325""","=""""","=""4.99e+04""",D,"=""132822.95""","=""145834.70""","=""3s.5d""","=""3D""","=""1""","=""3p.4s""","=""3P*""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""770.252""","=""""","=""3.68e+06""",C+,"=""133437.71""","=""146416.9""","=""3s.5f""","=""3F*""","=""2""","=""3s.9g""","=""3G""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""770.571""","=""""","=""3.22e+05""",E,"=""133443.08""","=""146416.9""","=""3s.5f""","=""3F*""","=""3""","=""3s.9g""","=""3G""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""770.571""","=""""","=""3.75e+06""",C+,"=""133443.08""","=""146416.9""","=""3s.5f""","=""3F*""","=""3""","=""3s.9g""","=""3G""","=""4""",7,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""770.986""","=""""","=""4.90e+03""",E,"=""133450.07""","=""146416.9""","=""3s.5f""","=""3F*""","=""4""","=""3s.9g""","=""3G""","=""3""",9,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""770.986""","=""""","=""2.50e+05""",E,"=""133450.07""","=""146416.9""","=""3s.5f""","=""3F*""","=""4""","=""3s.9g""","=""3G""","=""4""",9,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""770.986""","=""""","=""4.00e+06""",C+,"=""133450.07""","=""146416.9""","=""3s.5f""","=""3F*""","=""4""","=""3s.9g""","=""3G""","=""5""",9,11,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""771.798""","=""""","=""1.97e+05""",C,"=""132822.95""","=""145776.15""","=""3s.5d""","=""3D""","=""1""","=""3p.4s""","=""3P*""","=""0""",3,1,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""773.088""","=""""","=""1.43e+07""",C+,"=""125869.015""","=""138800.60""","=""3s.5p""","=""1P*""","=""1""","=""3s.7s""","=""1S""","=""0""",3,1,,"=""T6298c4""","=""""",
Al,2,"=""781.231""","=""781.233""","=""5""","=""1.55e+06""",C,"=""125703.14""","=""138499.89""","=""3s.5p""","=""3P*""","=""0""","=""3s.7s""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""781.583""","=""781.581""","=""10""","=""4.64e+06""",C+,"=""125708.828""","=""138499.89""","=""3s.5p""","=""3P*""","=""1""","=""3s.7s""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""782.372""","=""782.368""","=""20""","=""7.70e+06""",C+,"=""125721.703""","=""138499.89""","=""3s.5p""","=""3P*""","=""2""","=""3s.7s""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""L3515""",
Al,1,"=""783.5309""","=""783.5309""","=""11""","=""3.71e+06""",B,"=""32435.453""","=""45194.681""","=""3s2.3d""","=""2D""","=""3/2""","=""3s2.6f""","=""2F*""","=""5/2""",4,6,,"=""u36,LS""","=""L4737""",
Al,1,"=""783.6134""","=""783.6134""","=""12*""","=""2.65e+05""",C+,"=""32436.796""","=""45194.681""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.6f""","=""2F*""","=""5/2""",6,6,,"=""u36,LS""","=""L4737""",
Al,1,"=""783.6134""","=""783.6134""","=""12*""","=""3.97e+06""",B+,"=""32436.796""","=""45194.681""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.6f""","=""2F*""","=""7/2""",6,8,,"=""u36,LS""","=""L4737""",
Al,3,"=""788.1790""","=""788.178""","=""9""","=""5.53e+07""",A+,"=""165786.32""","=""178470.32""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.5p""","=""2P*""","=""3/2""",6,4,,"=""c32""","=""L277""",
Al,3,"=""788.2516""","=""788.252""","=""6""","=""6.14e+06""",A+,"=""165787.51""","=""178470.32""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.5p""","=""2P*""","=""3/2""",4,4,,"=""c32""","=""L277""",
Al,3,"=""790.5513""","=""790.551""","=""8""","=""6.12e+07""",A+,"=""165787.51""","=""178433.43""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.5p""","=""2P*""","=""1/2""",4,2,,"=""c32""","=""L277""",
Al,3,"=""""","=""792.158""","=""""","=""8.82e+05""",A,"=""201375.20""","=""213995.48""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""5/2""",6,6,,"=""c32""","=""""",
Al,3,"=""792.166""","=""792.158""","=""2d*""","=""1.32e+07""",A+,"=""201375.20""","=""213995.48""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""7/2""",6,8,,"=""c32""","=""L277""",
Al,3,"=""792.166""","=""792.180""","=""2d*""","=""1.23e+07""",A+,"=""201375.56""","=""213995.48""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.8f""","=""2F*""","=""5/2""",4,6,,"=""c32""","=""L277""",
Al,1,"=""806.5968""","=""806.5969""","=""6""","=""4.42e+05""",C+,"=""32949.807""","=""45344.165""","=""3s2.4p""","=""2P*""","=""1/2""","=""3s2.6d""","=""2D""","=""3/2""",2,4,,"=""u36,LS""","=""L4737""",
Al,1,"=""807.5353""","=""807.5353""","=""8""","=""5.28e+05""",C+,"=""32965.639""","=""45345.594""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.6d""","=""2D""","=""5/2""",4,6,,"=""u36,LS""","=""L4737""",
Al,1,"=""807.6289""","=""807.6285""","=""2""","=""8.81e+04""",C,"=""32965.639""","=""45344.165""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.6d""","=""2D""","=""3/2""",4,4,,"=""u36,LS""","=""L4737""",
Al,2,"=""808.691""","=""808.686""","=""5""","=""2.02e+06""",C,"=""133916.368""","=""146278.70""","=""3s.5d""","=""1D""","=""2""","=""3s.9f""","=""1F*""","=""3""",5,7,,"=""T6298c4""","=""L3515""",
Al,2,"=""811.972""","=""811.965""","=""15""","=""2.91e+06""",C+,"=""132822.89""","=""145135.31""","=""3s.5d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""4""",7,9,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""""","=""812.188""","=""""","=""3.24e+05""",C,"=""132822.89""","=""145131.93""","=""3s.5d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""812.203""","=""812.182""","=""7hfs""","=""2.58e+06""",C+,"=""132822.80""","=""145131.93""","=""3s.5d""","=""3D""","=""2""","=""3s.8f""","=""3F*""","=""3""",5,7,,"=""T6298c4,LS""","=""L3515c150""",
Al,2,"=""812.352""","=""812.341""","=""1*""","=""4.54e+05""",C,"=""132822.80""","=""145129.51""","=""3s.5d""","=""3D""","=""2""","=""3s.8f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""812.352""","=""812.347""","=""1*""","=""1.28e+04""",E,"=""132822.89""","=""145129.51""","=""3s.5d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""812.352""","=""812.351""","=""1*""","=""2.44e+06""",C+,"=""132822.95""","=""145129.51""","=""3s.5d""","=""3D""","=""1""","=""3s.8f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""835.4318""","=""835.432""","=""100""","=""4.27e+07""",A,"=""121483.50""","=""133450.07""","=""3s.4d""","=""3D""","=""3""","=""3s.5f""","=""3F*""","=""4""",7,9,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""835.923""","=""835.920""","=""5""","=""4.75e+06""",B+,"=""121483.50""","=""133443.08""","=""3s.4d""","=""3D""","=""3""","=""3s.5f""","=""3F*""","=""3""",7,7,,"=""T6298c4,LS""","=""L3515""",
Al,2,"=""835.9492""","=""835.949""","=""50""","=""3.79e+07""",A,"=""121483.92""","=""133443.08""","=""3s.4d""","=""3D""","=""2""","=""3s.5f""","=""3F*""","=""3""",5,7,,"=""T6298c4,LS""","=""L4575""",
