element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
S,2,"=""266.0230""","=""0.0009""","=""266.0248""","=""0.0004""","=""100""","=""1.57e+05""",E,"=""106044.23""","=""143623.527""","=""3s2.3p2.(3P).3d""","=""2P""","=""1/2""","=""3s2.3p2.(1D).4p""","=""2P*""","=""3/2""",2,4,,"=""T3186c85""","=""L5883""",
S,3,"=""266.5408""","=""""","=""266.5440""","=""""","=""10""","=""1.40e+08""",D,"=""173193.14""","=""210699.24""","=""3s2.3p.4p""","=""3P""","=""2""","=""3s2.3p.5s""","=""3P*""","=""2""",5,5,,"=""T6066c4,LS""","=""L11011""",
S,2,"=""266.9812""","=""0.0009""","=""266.9809""","=""0.0004""","=""160""","=""1.08e+06""",D,"=""106044.23""","=""143488.957""","=""3s2.3p2.(3P).3d""","=""2P""","=""1/2""","=""3s2.3p2.(1D).4p""","=""2P*""","=""1/2""",2,2,,"=""T3186c85""","=""L5883""",
S,3,"=""268.0549""","=""""","=""268.0554""","=""""","=""8""","=""6.09e+07""",D,"=""172632.79""","=""209927.43""","=""3s2.3p.4p""","=""3P""","=""0""","=""3s2.3p.5s""","=""3P*""","=""1""",1,3,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""269.1713""","=""""","=""269.1703""","=""""","=""10""","=""4.52e+07""",D,"=""172787.26""","=""209927.43""","=""3s2.3p.4p""","=""3P""","=""1""","=""3s2.3p.5s""","=""3P*""","=""1""",3,3,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""270.2816""","=""""","=""270.2803""","=""""","=""8""","=""1.78e+08""",D,"=""172787.26""","=""209774.91""","=""3s2.3p.4p""","=""3P""","=""1""","=""3s2.3p.5s""","=""3P*""","=""0""",3,1,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""270.9076""","=""""","=""270.9101""","=""""","=""3""","=""2.28e+07""",D,"=""169771.43""","=""206673.11""","=""3s2.3p.4p""","=""3D""","=""1""","=""3s2.3p.4d""","=""3D*""","=""2""",3,5,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""271.3334""","=""""","=""271.3348""","=""""","=""3w""","=""1.69e+07""",D,"=""170068.73""","=""206912.65""","=""3s2.3p.4p""","=""3D""","=""2""","=""3s2.3p.4d""","=""3D*""","=""3""",5,7,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""271.8882""","=""""","=""271.8880""","=""""","=""9""","=""1.13e+08""",D,"=""169771.43""","=""206540.39""","=""3s2.3p.4p""","=""3D""","=""1""","=""3s2.3p.4d""","=""3D*""","=""1""",3,3,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""272.1444""","=""""","=""272.1446""","=""""","=""7""","=""7.29e+07""",D,"=""173193.14""","=""209927.43""","=""3s2.3p.4p""","=""3P""","=""2""","=""3s2.3p.5s""","=""3P*""","=""1""",5,3,,"=""T6066c4,LS""","=""L11011""",
