element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Mg,1,"=""""","=""758.4705""","=""""","=""7.22e-05""",D+,"=""21870.464""","=""35051.264""","=""3s.3p""","=""3P*""","=""1""","=""3s.3p""","=""1P*""","=""1""",3,3,M1,"=""c43""","=""""",
Mg,1,"=""""","=""758.4705""","=""""","=""3.76e-05""",C,"=""21870.464""","=""35051.264""","=""3s.3p""","=""3P*""","=""1""","=""3s.3p""","=""1P*""","=""1""",3,3,E2,"=""c43""","=""""",
Mg,2,"=""""","=""760.327""","=""""","=""1.17e+05""",D,"=""103689.86""","=""116838.48""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.10d""","=""2D""","=""3/2""",6,4,,"=""c59,LS""","=""""",
Mg,2,"=""""","=""760.329""","=""""","=""5.55e+03""",E,"=""103689.86""","=""116838.45""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.10d""","=""2D""","=""5/2""",6,6,,"=""c59,LS""","=""""",
Mg,2,"=""""","=""760.332""","=""""","=""1.11e+05""",D,"=""103689.92""","=""116838.45""","=""2p6.5f""","=""2F*""","=""7/2""","=""2p6.10d""","=""2D""","=""5/2""",8,6,,"=""c59,LS""","=""""",
Mg,1,"=""""","=""760.8206""","=""""","=""1.19e-04""",D+,"=""21911.178""","=""35051.264""","=""3s.3p""","=""3P*""","=""2""","=""3s.3p""","=""1P*""","=""1""",5,3,M1,"=""c43""","=""""",
Mg,1,"=""""","=""760.8206""","=""""","=""2.65e-05""",C,"=""21911.178""","=""35051.264""","=""3s.3p""","=""3P*""","=""2""","=""3s.3p""","=""1P*""","=""1""",5,3,E2,"=""c43""","=""""",
Mg,1,"=""765.7603""","=""765.7603""","=""20""","=""1.23e+06""",C,"=""41197.403""","=""54252.726""","=""3s.4s""","=""3S""","=""1""","=""3s.5p""","=""3P*""","=""2""",3,5,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""765.9152""","=""765.9152""","=""19""","=""1.23e+06""",C,"=""41197.403""","=""54250.086""","=""3s.4s""","=""3S""","=""1""","=""3s.5p""","=""3P*""","=""1""",3,3,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""765.9902""","=""765.9901""","=""17""","=""1.23e+06""",D+,"=""41197.403""","=""54248.809""","=""3s.4s""","=""3S""","=""1""","=""3s.5p""","=""3P*""","=""0""",3,1,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""769.1550""","=""769.1553""","=""15""","=""2.66e+06""",B,"=""46403.065""","=""59400.763""","=""3s.3d""","=""1D""","=""2""","=""3s.7f""","=""1F*""","=""3""",5,7,,"=""T5539""","=""L6095""",
Mg,1,"=""""","=""774.6326""","=""""","=""6.09e-07""",C+,"=""35051.264""","=""47957.058""","=""3s.3p""","=""1P*""","=""1""","=""3s.3d""","=""3D""","=""1""",3,3,M2,"=""c43""","=""""",
Mg,1,"=""""","=""774.6334""","=""""","=""2.20e-05""",B+,"=""35051.264""","=""47957.045""","=""3s.3p""","=""1P*""","=""1""","=""3s.3d""","=""3D""","=""3""",3,7,M2,"=""c43""","=""""",
Mg,1,"=""""","=""774.6345""","=""""","=""5.48e-06""",B,"=""35051.264""","=""47957.027""","=""3s.3p""","=""1P*""","=""1""","=""3s.3d""","=""3D""","=""2""",3,5,M2,"=""c43""","=""""",
Mg,2,"=""778.6500""","=""778.6499""","=""5""","=""1.97e+05""",B+,"=""92790.51""","=""105629.72""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""3/2""",2,4,,"=""c31""","=""L7414""",
Mg,2,"=""779.0978""","=""779.0977""","=""4""","=""1.84e+05""",B+,"=""92790.51""","=""105622.34""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""1/2""",2,2,,"=""c31""","=""L7414""",
Mg,1,"=""""","=""781.0413""","=""""","=""1.02e-05""",D,"=""35051.264""","=""47851.162""","=""3s.3p""","=""1P*""","=""1""","=""3s.4p""","=""3P*""","=""2""",3,5,M1,"=""c43""","=""""",
Mg,1,"=""""","=""781.0413""","=""""","=""3.76e-05""",C+,"=""35051.264""","=""47851.162""","=""3s.3p""","=""1P*""","=""1""","=""3s.4p""","=""3P*""","=""2""",3,5,E2,"=""c43""","=""""",
Mg,1,"=""""","=""781.4533""","=""""","=""1.03e-05""",D,"=""35051.264""","=""47844.414""","=""3s.3p""","=""1P*""","=""1""","=""3s.4p""","=""3P*""","=""1""",3,3,M1,"=""c43""","=""""",
Mg,1,"=""""","=""781.4533""","=""""","=""4.20e-04""",C+,"=""35051.264""","=""47844.414""","=""3s.3p""","=""1P*""","=""1""","=""3s.4p""","=""3P*""","=""1""",3,3,E2,"=""c43""","=""""",
Mg,1,"=""""","=""781.6546""","=""""","=""4.11e-05""",D,"=""35051.264""","=""47841.119""","=""3s.3p""","=""1P*""","=""1""","=""3s.4p""","=""3P*""","=""0""",3,1,M1,"=""c43""","=""""",
Mg,2,"=""""","=""782.54""","=""""","=""1.70e+05""",D,"=""103419.70""","=""[116195.1]""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.10p""","=""2P*""","=""3/2""",6,4,,"=""c59,LS""","=""""",
Mg,2,"=""""","=""782.56""","=""""","=""1.88e+04""",E,"=""103420.00""","=""[116195.1]""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.10p""","=""2P*""","=""3/2""",4,4,,"=""c59,LS""","=""""",
Mg,2,"=""""","=""782.64""","=""""","=""1.88e+05""",D,"=""103420.00""","=""[116193.7]""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.10p""","=""2P*""","=""1/2""",4,2,,"=""c59,LS""","=""""",
Mg,1,"=""""","=""787.543""","=""""","=""2.54e+05""",E,"=""47841.119""","=""60535.34""","=""3s.4p""","=""3P*""","=""0""","=""3s.10d""","=""3D""","=""1""",1,3,,"=""T6298c72,LS""","=""""",
Mg,2,"=""""","=""787.705""","=""""","=""4.67e-06""",B+,"=""80619.50""","=""93311.11""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.4d""","=""2D""","=""3/2""",2,4,M2,"=""c28""","=""""",
Mg,2,"=""787.7051""","=""787.7054""","=""12""","=""6.58e+07""",A+,"=""80619.50""","=""93311.11""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.4d""","=""2D""","=""3/2""",2,4,,"=""c31,T6870,c23""","=""L7414""",
Mg,2,"=""""","=""787.738""","=""""","=""3.32e-05""",B+,"=""80619.50""","=""93310.59""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.4d""","=""2D""","=""5/2""",2,6,M2,"=""c28""","=""""",
Mg,1,"=""""","=""787.748""","=""""","=""1.90e+05""",E,"=""47844.414""","=""60535.34""","=""3s.4p""","=""3P*""","=""1""","=""3s.10d""","=""3D""","=""1""",3,3,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""787.748""","=""""","=""3.43e+05""",E,"=""47844.414""","=""60535.34""","=""3s.4p""","=""3P*""","=""1""","=""3s.10d""","=""3D""","=""2""",3,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""788.1667""","=""788.1669""","=""2""","=""4.56e+05""",D,"=""47851.162""","=""60535.34""","=""3s.4p""","=""3P*""","=""2""","=""3s.10d""","=""3D""","=""3""",5,7,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""""","=""788.167""","=""""","=""1.27e+04""",E,"=""47851.162""","=""60535.34""","=""3s.4p""","=""3P*""","=""2""","=""3s.10d""","=""3D""","=""1""",5,3,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""788.167""","=""""","=""1.14e+05""",E,"=""47851.162""","=""60535.34""","=""3s.4p""","=""3P*""","=""2""","=""3s.10d""","=""3D""","=""2""",5,5,,"=""T6298c72,LS""","=""""",
Mg,2,"=""""","=""789.604""","=""""","=""1.31e+07""",A,"=""80650.02""","=""93311.11""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.4d""","=""2D""","=""3/2""",4,4,,"=""c31,T6870,c23""","=""""",
Mg,2,"=""""","=""789.604""","=""""","=""2.03e-13""",E,"=""80650.02""","=""93311.11""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.4d""","=""2D""","=""3/2""",4,4,M2,"=""c28""","=""""",
Mg,2,"=""789.6368""","=""789.6366""","=""13""","=""7.86e+07""",A+,"=""80650.02""","=""93310.59""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.4d""","=""2D""","=""5/2""",4,6,,"=""c31,T6870,c23""","=""L7414""",
Mg,2,"=""""","=""789.637""","=""""","=""1.80e-04""",A,"=""80650.02""","=""93310.59""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.4d""","=""2D""","=""5/2""",4,6,M2,"=""c28""","=""""",
Mg,1,"=""""","=""793.0794""","=""""","=""8.41e+04""",E,"=""47957.027""","=""60562.637""","=""3s.3d""","=""3D""","=""2""","=""3s.10f""","=""3F*""","=""2""",5,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""793.0806""","=""793.0794""","=""7*""","=""4.78e+05""",D,"=""47957.027""","=""60562.637""","=""3s.3d""","=""3D""","=""2""","=""3s.10f""","=""3F*""","=""3""",5,7,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""793.0806""","=""793.0806""","=""7*""","=""5.38e+05""",D,"=""47957.045""","=""60562.637""","=""3s.3d""","=""3D""","=""3""","=""3s.10f""","=""3F*""","=""4""",7,9,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""""","=""793.0806""","=""""","=""2.37e+03""",E,"=""47957.045""","=""60562.637""","=""3s.3d""","=""3D""","=""3""","=""3s.10f""","=""3F*""","=""2""",7,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""793.0806""","=""""","=""6.00e+04""",E,"=""47957.045""","=""60562.637""","=""3s.3d""","=""3D""","=""3""","=""3s.10f""","=""3F*""","=""3""",7,7,,"=""T6298c72,LS""","=""""",
Mg,1,"=""793.0806""","=""793.0814""","=""7*""","=""4.52e+05""",D,"=""47957.058""","=""60562.637""","=""3s.3d""","=""3D""","=""1""","=""3s.10f""","=""3F*""","=""2""",3,5,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""794.707""","=""794.710""","=""2""","=""2.91e+04""",E,"=""47841.119""","=""60420.87""","=""3s.4p""","=""3P*""","=""0""","=""3s.11s""","=""3S""","=""1""",1,3,,"=""T6298c72,LS""","=""L4832""",
Mg,1,"=""""","=""794.918""","=""""","=""8.71e+04""",D,"=""47844.414""","=""60420.87""","=""3s.4p""","=""3P*""","=""1""","=""3s.11s""","=""3S""","=""1""",3,3,,"=""T6298c72,LS""","=""""",
Mg,1,"=""795.339""","=""795.345""","=""3""","=""1.45e+05""",D,"=""47851.162""","=""60420.87""","=""3s.4p""","=""3P*""","=""2""","=""3s.11s""","=""3S""","=""1""",5,3,,"=""T6298c72,LS""","=""L4832""",
Mg,2,"=""""","=""804.614""","=""""","=""3.67e+06""",B+,"=""103419.70""","=""115844.60""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""7/2""",6,8,,"=""c31""","=""""",
Mg,2,"=""""","=""804.614""","=""""","=""2.45e+05""",B,"=""103419.70""","=""115844.60""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""5/2""",6,6,,"=""c31""","=""""",
Mg,2,"=""""","=""804.634""","=""""","=""3.42e+06""",B+,"=""103420.00""","=""115844.60""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.9f""","=""2F*""","=""5/2""",4,6,,"=""c31""","=""""",
Mg,1,"=""804.773""","=""804.7720""","=""3bl""","=""3.53e+05""",E,"=""47841.119""","=""60263.583""","=""3s.4p""","=""3P*""","=""0""","=""3s.9d""","=""3D""","=""1""",1,3,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""804.9854""","=""804.9855""","=""5""","=""4.78e+05""",D,"=""47844.414""","=""60263.583""","=""3s.4p""","=""3P*""","=""1""","=""3s.9d""","=""3D""","=""2""",3,5,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""""","=""804.9855""","=""""","=""2.65e+05""",E,"=""47844.414""","=""60263.583""","=""3s.4p""","=""3P*""","=""1""","=""3s.9d""","=""3D""","=""1""",3,3,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""805.4231""","=""""","=""1.76e+04""",E,"=""47851.162""","=""60263.583""","=""3s.4p""","=""3P*""","=""2""","=""3s.9d""","=""3D""","=""1""",5,3,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""805.4231""","=""""","=""1.59e+05""",E,"=""47851.162""","=""60263.583""","=""3s.4p""","=""3P*""","=""2""","=""3s.9d""","=""3D""","=""2""",5,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""805.4232""","=""805.4231""","=""7""","=""6.36e+05""",D,"=""47851.162""","=""60263.583""","=""3s.4p""","=""3P*""","=""2""","=""3s.9d""","=""3D""","=""3""",5,7,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""""","=""809.8707""","=""""","=""1.20e+05""",E,"=""47957.027""","=""60301.283""","=""3s.3d""","=""3D""","=""2""","=""3s.9f""","=""3F*""","=""2""",5,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""809.8719""","=""""","=""3.37e+03""",E,"=""47957.045""","=""60301.283""","=""3s.3d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""2""",7,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""809.8719""","=""""","=""8.55e+04""",E,"=""47957.045""","=""60301.283""","=""3s.3d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""3""",7,7,,"=""T6298c72,LS""","=""""",
Mg,1,"=""809.8724""","=""809.8707""","=""10*""","=""6.82e+05""",D,"=""47957.027""","=""60301.283""","=""3s.3d""","=""3D""","=""2""","=""3s.9f""","=""3F*""","=""3""",5,7,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""809.8724""","=""809.8719""","=""10*""","=""7.68e+05""",D+,"=""47957.045""","=""60301.283""","=""3s.3d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""4""",7,9,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""809.8724""","=""809.8727""","=""10*""","=""6.46e+05""",D,"=""47957.058""","=""60301.283""","=""3s.3d""","=""3D""","=""1""","=""3s.9f""","=""3F*""","=""2""",3,5,,"=""T6298c72,LS""","=""L6095""",
Mg,2,"=""811.5220""","=""811.5225""","=""9""","=""1.22e+06""",A,"=""93310.59""","=""105629.72""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.6p""","=""2P*""","=""3/2""",6,4,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""811.557""","=""""","=""1.36e+05""",B+,"=""93311.11""","=""105629.72""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.6p""","=""2P*""","=""3/2""",4,4,,"=""c31""","=""""",
Mg,2,"=""812.0434""","=""812.0432""","=""8""","=""1.34e+06""",A,"=""93311.11""","=""105622.34""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.6p""","=""2P*""","=""1/2""",4,2,,"=""c31""","=""L7414""",
Mg,1,"=""820.9839""","=""820.9835""","=""10""","=""1.81e+05""",C,"=""46403.065""","=""58580.23""","=""3s.3d""","=""1D""","=""2""","=""3s.7p""","=""1P*""","=""1""",5,3,,"=""T5539""","=""L6095""",
Mg,1,"=""821.3034""","=""821.3041""","=""20""","=""4.38e+06""",B+,"=""46403.065""","=""58575.477""","=""3s.3d""","=""1D""","=""2""","=""3s.6f""","=""1F*""","=""3""",5,7,,"=""T5539""","=""L6095""",
Mg,2,"=""821.3989""","=""821.3987""","=""10""","=""2.65e+07""",A,"=""80619.50""","=""92790.51""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.5s""","=""2S""","=""1/2""",2,2,,"=""c31,T6870""","=""L7414""",
Mg,2,"=""823.4639""","=""823.4636""","=""11""","=""5.29e+07""",A,"=""80650.02""","=""92790.51""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.5s""","=""2S""","=""1/2""",4,2,,"=""c31,T6870""","=""L7414""",
Mg,2,"=""""","=""825.907""","=""""","=""1.71e+05""",B,"=""103689.86""","=""115794.44""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.9d""","=""2D""","=""3/2""",6,4,,"=""c31""","=""""",
Mg,2,"=""""","=""825.910""","=""""","=""8.09e+03""",C+,"=""103689.86""","=""115794.39""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.9d""","=""2D""","=""5/2""",6,6,,"=""c31""","=""""",
Mg,2,"=""""","=""825.914""","=""""","=""1.62e+05""",B,"=""103689.92""","=""115794.39""","=""2p6.5f""","=""2F*""","=""7/2""","=""2p6.9d""","=""2D""","=""5/2""",8,6,,"=""c31""","=""""",
Mg,1,"=""830.3313""","=""830.3313""","=""7""","=""5.16e+05""",E,"=""47841.119""","=""59881.196""","=""3s.4p""","=""3P*""","=""0""","=""3s.8d""","=""3D""","=""1""",1,3,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""""","=""830.5586""","=""""","=""3.87e+05""",E,"=""47844.414""","=""59881.196""","=""3s.4p""","=""3P*""","=""1""","=""3s.8d""","=""3D""","=""1""",3,3,,"=""T6298c72,LS""","=""""",
Mg,1,"=""830.5596""","=""830.5596""","=""9""","=""9.28e+05""",C+,"=""47844.414""","=""59881.181""","=""3s.4p""","=""3P*""","=""1""","=""3s.8d""","=""3D""","=""2""",3,5,,"=""T5539""","=""L6095""",
Mg,1,"=""""","=""831.0244""","=""""","=""2.57e+04""",E,"=""47851.162""","=""59881.196""","=""3s.4p""","=""3P*""","=""2""","=""3s.8d""","=""3D""","=""1""",5,3,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""831.0255""","=""""","=""2.32e+05""",E,"=""47851.162""","=""59881.181""","=""3s.4p""","=""3P*""","=""2""","=""3s.8d""","=""3D""","=""2""",5,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""831.0264""","=""831.0264""","=""10""","=""9.24e+05""",D+,"=""47851.162""","=""59881.168""","=""3s.4p""","=""3P*""","=""2""","=""3s.8d""","=""3D""","=""3""",5,7,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""""","=""834.6106""","=""""","=""1.79e+05""",E,"=""47957.027""","=""59935.370""","=""3s.3d""","=""3D""","=""2""","=""3s.8f""","=""3F*""","=""2""",5,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""834.6119""","=""""","=""5.04e+03""",E,"=""47957.045""","=""59935.370""","=""3s.3d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""2""",7,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""834.6119""","=""""","=""1.27e+05""",E,"=""47957.045""","=""59935.370""","=""3s.3d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""3""",7,7,,"=""T6298c72,LS""","=""""",
Mg,1,"=""834.6120""","=""834.6106""","=""15*""","=""1.02e+06""",D+,"=""47957.027""","=""59935.370""","=""3s.3d""","=""3D""","=""2""","=""3s.8f""","=""3F*""","=""3""",5,7,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""834.6120""","=""834.6119""","=""15*""","=""1.15e+06""",D+,"=""47957.045""","=""59935.370""","=""3s.3d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""4""",7,9,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""834.6120""","=""834.6128""","=""15*""","=""9.59e+05""",D,"=""47957.058""","=""59935.370""","=""3s.3d""","=""3D""","=""1""","=""3s.8f""","=""3F*""","=""2""",3,5,,"=""T6298c72,LS""","=""L6095""",
Mg,2,"=""""","=""854.322""","=""""","=""8.70e+02""",C,"=""103196.75""","=""114898.72""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""3/2""",2,4,,"=""c31""","=""""",
Mg,2,"=""""","=""854.463""","=""""","=""5.52e+02""",D+,"=""103196.75""","=""114896.79""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""1/2""",2,2,,"=""c31""","=""""",
Mg,2,"=""""","=""870.915""","=""""","=""1.83e+05""",B,"=""103419.70""","=""114898.72""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.9p""","=""2P*""","=""3/2""",6,4,,"=""c31""","=""""",
Mg,2,"=""""","=""870.938""","=""""","=""2.04e+04""",C+,"=""103420.00""","=""114898.72""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""3/2""",4,4,,"=""c31""","=""""",
Mg,1,"=""871.0175""","=""871.0174""","=""10""","=""7.97e+05""",D,"=""47841.119""","=""59318.793""","=""3s.4p""","=""3P*""","=""0""","=""3s.7d""","=""3D""","=""1""",1,3,,"=""T6298c72,LS""","=""L6095""",
Mg,2,"=""""","=""871.085""","=""""","=""2.00e+05""",B,"=""103420.00""","=""114896.79""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""1/2""",4,2,,"=""c31""","=""""",
Mg,1,"=""""","=""871.2676""","=""""","=""5.98e+05""",D,"=""47844.414""","=""59318.793""","=""3s.4p""","=""3P*""","=""1""","=""3s.7d""","=""3D""","=""1""",3,3,,"=""T6298c72,LS""","=""""",
Mg,1,"=""871.2689""","=""871.2689""","=""12""","=""1.07e+06""",D+,"=""47844.414""","=""59318.775""","=""3s.4p""","=""3P*""","=""1""","=""3s.7d""","=""3D""","=""2""",3,5,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""""","=""871.7803""","=""""","=""3.98e+04""",E,"=""47851.162""","=""59318.793""","=""3s.4p""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""1""",5,3,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""871.7816""","=""""","=""3.58e+05""",D,"=""47851.162""","=""59318.775""","=""3s.4p""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""2""",5,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""871.7825""","=""871.7825""","=""13""","=""1.43e+06""",D+,"=""47851.162""","=""59318.764""","=""3s.4p""","=""3P*""","=""2""","=""3s.7d""","=""3D""","=""3""",5,7,,"=""T6298c72,LS""","=""L6095""",
Mg,2,"=""873.4990""","=""873.4980""","=""10""","=""5.34e+06""",A,"=""97455.12""","=""108900.20""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.6d""","=""2D""","=""3/2""",2,4,,"=""c31""","=""L7414""",
Mg,1,"=""""","=""873.6006""","=""""","=""2.86e+05""",E,"=""47957.027""","=""59400.763""","=""3s.3d""","=""3D""","=""2""","=""3s.7f""","=""3F*""","=""2""",5,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""873.6020""","=""""","=""8.05e+03""",E,"=""47957.045""","=""59400.763""","=""3s.3d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""2""",7,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""873.6020""","=""""","=""2.04e+05""",E,"=""47957.045""","=""59400.763""","=""3s.3d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""3""",7,7,,"=""T6298c72,LS""","=""""",
Mg,1,"=""873.6021""","=""873.6006""","=""17*""","=""1.62e+06""",D+,"=""47957.027""","=""59400.763""","=""3s.3d""","=""3D""","=""2""","=""3s.7f""","=""3F*""","=""3""",5,7,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""873.6021""","=""873.6020""","=""17*""","=""1.83e+06""",C,"=""47957.045""","=""59400.763""","=""3s.3d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""4""",7,9,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""873.6021""","=""873.6029""","=""17*""","=""1.54e+06""",D+,"=""47957.058""","=""59400.763""","=""3s.3d""","=""3D""","=""1""","=""3s.7f""","=""3F*""","=""2""",3,5,,"=""T6298c72,LS""","=""L6095""",
Mg,2,"=""""","=""874.552""","=""""","=""1.06e+06""",A,"=""97468.92""","=""108900.20""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""3/2""",4,4,,"=""c31""","=""""",
Mg,2,"=""874.5657""","=""874.5663""","=""11""","=""6.37e+06""",A,"=""97468.92""","=""108900.02""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""5/2""",4,6,,"=""c31""","=""L7414""",
Mg,1,"=""""","=""880.6756""","=""""","=""6.29e-06""",B,"=""35051.264""","=""46403.065""","=""3s.3p""","=""1P*""","=""1""","=""3s.3d""","=""1D""","=""2""",3,5,M2,"=""c43""","=""""",
Mg,1,"=""880.6757""","=""880.6756""","=""50""","=""1.27e+07""",A,"=""35051.264""","=""46403.065""","=""3s.3p""","=""1P*""","=""1""","=""3s.3d""","=""1D""","=""2""",3,5,,"=""c45""","=""L6095""",
Mg,2,"=""882.4323""","=""882.4318""","=""10""","=""3.69e+06""",B+,"=""97455.12""","=""108784.33""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.7s""","=""2S""","=""1/2""",2,2,,"=""c31""","=""L7414""",
Mg,2,"=""883.5082""","=""883.5080""","=""11""","=""7.36e+06""",B+,"=""97468.92""","=""108784.33""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.7s""","=""2S""","=""1/2""",4,2,,"=""c31""","=""L7414""",
Mg,2,"=""""","=""891.328""","=""""","=""3.68e+05""",D+,"=""105622.34""","=""116838.48""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.10d""","=""2D""","=""3/2""",2,4,,"=""c59,LS""","=""""",
Mg,2,"=""""","=""891.914""","=""""","=""7.35e+04""",D,"=""105629.72""","=""116838.48""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""3/2""",4,4,,"=""c59,LS""","=""""",
Mg,2,"=""""","=""891.917""","=""""","=""4.41e+05""",D+,"=""105629.72""","=""116838.45""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""5/2""",4,6,,"=""c59,LS""","=""""",
Mg,1,"=""892.3569""","=""892.3569""","=""20""","=""5.86e+05""",B,"=""43503.333""","=""54706.536""","=""3s.4s""","=""1S""","=""0""","=""3s.5p""","=""1P*""","=""1""",1,3,,"=""T5539""","=""L6095""",
Mg,2,"=""""","=""910.178""","=""""","=""4.66e+06""",B+,"=""103419.70""","=""114403.55""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""7/2""",6,8,,"=""c31""","=""""",
Mg,2,"=""""","=""910.178""","=""""","=""3.10e+05""",B+,"=""103419.70""","=""114403.55""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""5/2""",6,6,,"=""c31""","=""""",
Mg,2,"=""""","=""910.203""","=""""","=""4.34e+06""",B+,"=""103420.00""","=""114403.55""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.8f""","=""2F*""","=""5/2""",4,6,,"=""c31""","=""""",
Mg,2,"=""921.8248""","=""921.8250""","=""14""","=""3.64e+07""",A+,"=""69804.95""","=""80650.02""","=""2p6.4s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""3/2""",2,4,,"=""c31,T6870,c23""","=""L7414""",
Mg,2,"=""""","=""921.825""","=""""","=""4.74e-05""",B+,"=""69804.95""","=""80650.02""","=""2p6.4s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""3/2""",2,4,M2,"=""c28""","=""""",
