element,ion_stage,species,wavelength_nm,observed_nm,ritz_nm,wavelength_medium,intensity,intensity_raw,Aki,accuracy,Ei_cm-1,Ek_cm-1,conf_i,term_i,J_i,conf_k,term_k,J_k
Sr,1,Sr I,225.3256,225.3256,225.32588,air,,,3700000.0,B,0.000,44366.42,5s2,1S,0,5s.11p,1P*,1
Sr,1,Sr I,227.5304,227.5304,227.5221,air,,,6600000.0,B',0.000,43938.201,5s2,1S,0,5s.10p,1P*,1
Sr,2,Sr II,228.1999,228.1999,228.20004,air,,,83000000.0,D,23715.19,67522.87,4p6.5p,2P*,1/2,4p6.6d,2D,3/2
Sr,1,Sr I,230.7264,230.7264,230.7264,air,,,11500000.0,B',0.000,43328.04,5s2,1S,0,5s.9p,1P*,1
Sr,2,Sr II,232.2355,232.2355,232.2356,air,,,91000000.0,D,24516.65,67563.15,4p6.5p,2P*,3/2,4p6.6d,2D,5/2
Sr,2,Sr II,232.452,232.452,232.45313,air,,,15000000.0,D,24516.65,67522.87,4p6.5p,2P*,3/2,4p6.6d,2D,3/2
Sr,1,Sr I,235.4319,235.4319,235.4319,air,80.0,80,18000000.0,C+,0.000,42462.136,5s2,1S,0,5s.8p,1P*,1
Sr,2,Sr II,242.3569,242.3569,242.35705,air,,,24000000.0,D,23715.19,64964.10,4p6.5p,2P*,1/2,4p6.7s,2S,1/2
Sr,1,Sr I,242.8095,242.8095,242.80949,air,160.0,160,17000000.0,C+,0.000,41172.054,5s2,1S,0,4d.5p,1P*,1
Sr,2,Sr II,247.1597,247.1597,247.15967,air,20.0,20,48000000.0,D,24516.65,64964.10,4p6.5p,2P*,3/2,4p6.7s,2S,1/2
Sr,1,Sr I,256.9469,256.9469,256.94711,air,40.0,40,5300000.0,B,0.000,38906.858,5s2,1S,0,5s.7p,1P*,1
Sr,1,Sr I,293.183,293.183,293.18309,air,130.0,130,1900000.0,C+,0.000,34098.404,5s2,1S,0,5s.6p,1P*,1
