element,ion_stage,species,wavelength_nm,observed_nm,ritz_nm,wavelength_medium,intensity,intensity_raw,Aki,accuracy,Ei_cm-1,Ek_cm-1,conf_i,term_i,J_i,conf_k,term_k,J_k
Li,2,Li II,1012.854,,1012.854,air,,,585020.0,AAA,[582643.17],[592513.56],1s.4f,1F*,3,1s.5d,1D,2
Li,2,Li II,1013.738,,1013.738,air,,,1884.6,AAA,[582642.10],[592503.88],1s.4f,3F*,2,1s.5d,3D,3
Li,2,Li II,1013.738,,1013.738,air,,,46475.0,AAA,[582642.10],[592503.88],1s.4f,3F*,3,1s.5d,3D,3
Li,2,Li II,1013.738,,1013.738,air,,,763290.0,AAA,[582642.10],[592503.88],1s.4f,3F*,4,1s.5d,3D,3
Li,2,Li II,1013.806,,1013.806,air,,,92333.0,AAA,[582642.10],[592503.22],1s.4f,3F*,2,1s.5d,3D,2
Li,2,Li II,1013.806,,1013.806,air,,,529510.0,AAA,[582642.10],[592503.22],1s.4f,3F*,3,1s.5d,3D,2
Li,2,Li II,1013.846,,1013.846,air,,,831130.0,AAA,[582642.10],[592502.83],1s.4f,3F*,2,1s.5d,3D,1
Li,2,Li II,1013.848,,1013.848,air,,,19480.0,AA,[582643.17],[592503.88],1s.4f,1F*,3,1s.5d,3D,3
Li,2,Li II,1013.916,,1013.916,air,,,209300.0,AA,[582643.17],[592503.22],1s.4f,1F*,3,1s.5d,3D,2
Li,2,Li II,1022.0,,1022.0,air,,,28.95,AAA,[582836.5],[592618.4],1s.4p,1P*,1,1s.5p,1P*,1
